Temperature,A1,A2,A3,A4,B1,B2,B3,B4,C1,C2,C3,C4,D1,D2,D3,E1,E2,E3,F1,F2,F3,G1,G2,G3,H1,H2,H3
66.84965,390699,419947.9062,365989.3438,398867.1875,418878.2812,425750.5,392525.2812,413169.0312,410970.8438,450343.2188,423165.5,367059.375,439487.3438,426359.1562,407298.6875,460952.8125,429396.4375,277985.8125,454325.1562,416860.625,413913.4062,407616.5938,428158.4375,431169.7188,439711.9375,427069.5938,416719.6562
66.92967857,389323.8438,418613.5312,364809.6875,397484,417181.125,423791,390854.25,410809.25,409130.6875,448736,423828.6875,365755.9375,439093.3125,424755.8125,406163.3125,459955.2812,426767.9375,276606,453215.8438,414899.625,411384.5312,406403.8125,425170.875,430955.625,438658.5312,425254,415118.4062
67.0070119,387748.0938,417051.5938,363633.875,395893.5938,416138.6562,422016.6875,389970.4062,408838.125,405714.625,446859.7188,421608.375,364876.4688,436447.9375,422972.25,403038.1562,458287.0312,425219.0625,275605.0938,451481.0625,414080.75,410764.7188,405917.75,423859.5625,428915.6562,436536.9375,423716.9688,413969.4375
67.08682619,386358.6875,415508.9375,362379.4062,394288.7812,415666.375,420710,388811.5938,407936.6875,404042,445766.1875,419572.125,363070.625,433337.5625,421781.75,401301.2188,456629.8438,424919.9375,274708.5,449892.7812,413278.9062,408868.3125,404240,422793.6562,427625,434929.125,422349.4688,412477
67.1623119,384962.875,413478.4375,360770.0938,392981.1875,412475.6875,419203.375,386947,406351.1875,405240.875,443461.4688,418343.0625,362341.75,433668.0625,420395.375,399381.625,453581.75,422443.7812,273265.1875,447569.2188,410735.0312,407160.4688,401718.2812,421664.125,425438.5625,433268.8438,420716.0312,410621.9688
67.23935595,383173.7188,412108.0625,359428.125,391739.8125,412495.4375,417633.5625,385400.2812,404516.5625,400849.25,442302.375,416469.6875,361680.1875,430290.3125,418860.0938,398818.25,451282.8125,421377.8438,272036.375,445236.5,409581.3125,406316.4688,400806.375,420942.125,423568.4375,431303.875,419118.9062,409346.9688
67.31936905,381959,410288.1875,358084.7812,390154.0938,411587.375,416354.375,384354.5312,403636.9062,398733.3438,439632.8438,413909.5625,359701.9375,426899.4375,416595.3125,398066.3125,449060,419582.6562,271620.7188,443507.25,407365.9375,405256.9062,398517.0938,419070.8438,421967.625,429867.5,417127.1875,408050.1875
67.39605952,380830.8438,408874.1875,356782.0625,388436.6562,408339.1562,414735.375,382791.0312,401954.2812,399883.5625,438508.9062,413419.625,358137.6562,427947.875,414509.0938,395445.0938,448029.9375,417391.4375,270367.8125,442247.4062,406311.7812,403410.7188,397233.8438,417457.6562,420818.0625,428449.0312,415631.375,406394.4375
67.47219167,379312,407434.8125,355458.5625,387152.8125,406637.5625,413596.875,381094.875,400419.375,398974.1562,437311.875,412942.2188,357289.125,426601.375,413820.375,394711.1875,445924.6562,416305.3125,268684.7812,439860.0312,404861.8438,401383.3438,395924,416070.9688,419058.9375,426658.9688,414521,404859.8438
67.55051667,377792.375,405757.3125,354175.4375,385775.4062,406176.5,412213.5625,380437.625,398742.7812,395824.375,435398.25,410555.125,355960.0312,424121.0625,412510.625,392453.5938,444618.7812,415770.75,268782.6875,438904.375,404626.4375,400227.25,394345.3438,413691.375,417662.3125,425119.6875,413210.5,403328.375
67.62937738,376572.875,404098.5,352668.4062,384237.375,403610.4062,410048.0625,378209.125,397863.25,395829.5312,433740.6562,409788.75,354124.0938,422820.2812,410639.4688,392187.6875,443363.875,413925.125,267525.0938,437340.5,402986.6562,399148.2188,392325.7812,412875.75,415550.5938,423564.9375,411219.0938,401896.1875
67.70783929,375216.8125,403483.7188,351627.5,383210.5,404523.875,408698.0312,377817.75,395996.4688,393046.9375,433293.8438,407472.5312,353987.7812,420138.125,410358.5625,389993.9062,441410.625,412598.4688,266520.3125,435819.8125,400434,396608.0625,392633.8125,411291.25,414564.1875,422150.7188,409775.2812,400402.1562
67.78543095,373680.625,401326.4375,350375.3125,381584.5,402332.25,407313.0938,377413.75,395148.3438,391937.5,430853.625,405240.6875,352018.8438,418696.7812,407781,386251.2812,439777.8125,410287.4062,265044.8438,433783.3125,399026.0625,395036.8125,390264.6875,409586.7812,414483.0312,420187.75,407833.75,399354.7188
67.86335952,372253.3438,399821.6562,348863.625,379924.2812,398823,405411.5625,374597.3125,392954.1562,391333.875,429277.9688,404966.25,350719.5625,418345.2812,405013.1875,387657.8125,439307.625,407514.0625,265217.2188,433416.8125,396852.1562,394209.5938,388635.6875,407753.9375,411416.5938,419251.125,406139.25,397445.9375
67.94366905,370759,398238.2812,347719.0938,378871.125,398082.7188,403819.25,374004.6875,391713.4375,389673.6875,427499.8438,401666.3125,350172.4688,416099.4375,404369.875,385571.5312,436708.875,407496.25,263734.0625,430940.9375,396229.75,392919.7188,386729.9375,406692,409320.875,417360.0938,404932.2812,396068.875
68.02319167,369877.6875,396835.375,346069.0312,377254.7812,396558.6875,402817.0312,371729.7812,390177.125,388291,426457.6562,401184.5625,348578.125,414415.3438,403129.5625,384454.8438,434358.4375,405484.75,262268.6875,428849.625,393705.7188,391130.9062,385016,405248.0625,407521.9375,415674.9375,403111.75,394217.25
68.10076071,368047.9375,395224.7188,344883.875,375892.6875,395250.5312,400607.75,370762.6875,388107.7812,385367.5625,424451.8125,399919.25,346867.6562,412866.125,401440.6562,381952.0312,434056.7188,403343.5312,261671.0781,427940.5625,392802.5312,388620.7188,384831.7188,402271.6875,406940.0938,414077.7188,401865.0938,392517.9375
68.18055476,366220.7812,393938.2812,343921.8438,374429.3438,393922.9375,399369.125,369593.375,387700.4375,383169.9375,422871.5,397791.9062,345395.5,412378.7188,399993.1875,380730.0312,432130.5938,401353.7188,260050.375,425936.875,391003.0938,387267.2812,383242.9062,401788.5,406926.25,412735.2188,400244,391702.5625
68.2551881,365140.5,392077.4688,342483.0312,372876.75,391868.875,397740.25,368392.5,385820.1562,382978.125,421150.4375,395878.0625,344089.5625,409238.125,398305.5938,378500.4375,430731.7812,401534.7188,259226.8438,424639.1875,391844.875,386652.7812,380799.0625,399308.125,404375.5938,410831.4688,399221.7812,390102.1875
68.33414405,363708.8438,390814.5,340951.25,371843.9375,390679.8125,396538.9375,366417.8438,384409,382443.625,419929.1875,394876.25,343387.75,408649.9062,396893.3438,378761.3125,428308.9688,399579.875,258179.5469,422875.1875,387994.4688,384638.875,380416.1875,399076.8125,401794.0312,409238.6875,397036,388018.3125
68.4131131,362014.6875,389178.9062,339799.3438,370262,389245.1875,394789.1875,364878.25,382979.0625,380039.5312,418093.3438,393665.125,341690,406084.5312,395188.9375,376770.3125,427107.9375,398760.125,256897.4844,421703.9062,387394.6875,383925.75,378037.8125,396803.625,400361.75,407947.5938,395688.125,386788.5
68.49076905,360769.4062,387855.75,338526,368613.3438,388984.2812,393275.1562,364459.7812,382038.25,376655.8125,416871.9688,392077.625,340000.5,404269.5,394037.5938,374474.1875,426178.875,396223.2812,256729.5625,420698.8438,386255.6562,382071.5,377709.25,395607.3125,399210.4688,406427.625,394416.1562,385272.0625
68.57000714,359361.5625,386212.0625,337315,367648.25,385881.2188,391899.0625,363212.2812,380663.75,377426.875,415347.3125,389543.1875,338797.6875,404908.0938,392739.3125,373575.9375,423750.5625,395416.4062,254749.9062,418092.9375,384085.1875,380161.6875,375945.25,393315.125,398640.875,404626.5312,393102.0625,384257.9375
68.64595357,358061.75,384816.375,335871.3125,366398,384471.0938,390670.4375,361242.9375,379545.6562,376050.4062,413698.125,390203.8125,337755.9688,403509.2812,391450.625,373445.2188,422362.8125,393814.1875,254964.75,417103.6875,383024.9375,378810.8125,374758.4062,392051.9375,395727.8438,403352.875,392068.625,382097.4688
68.72108333,356315.75,383060.6875,334477.3125,364846.6875,382851.3125,388724.0625,359729.9375,378138.8438,373307.25,411453.25,388084.8438,336184.1875,400891.8438,388481.7188,371779.1562,421002.25,391600.4375,253596.75,416013.5625,381873.375,378297.7812,373117.4062,391088.875,393901.5312,401737.875,390115.6875,381027.3438
68.80211667,355497.5,381843.8438,333319.4375,363412.125,381630.9688,387231,358363.0938,376618.4375,372998.8125,410481.4375,386612.1562,335092.9375,399040.9375,387887.1875,370068.875,419561.3438,390684.3125,252121.5312,414136.5,381754.9688,376605.625,371041.9375,391306.4062,393040.75,400407.875,388924.5625,379944.3125
68.87743929,354085.2188,380188.0625,332056.7188,362076.9062,379666.625,385515.3125,357477.625,374967.9062,371922.7812,409296.9375,384276.9688,333706.2188,397809,386120.8125,369317.875,419302.25,388500.5625,251231.9688,413091.5,379574.4688,374905.5,369850.2812,388291.75,391748.9375,398945.9375,387751.625,378205.4062
68.96244286,352420.0312,378844.4062,330626.6875,360503.7188,378317.75,384128.5625,355457.6875,372825.5,369887.9688,408002.9062,383791,332255.1875,398004.125,385440.625,368217.875,416710.9062,387904.5625,249978.7812,411350.875,377549.5938,373018.375,368957.875,386399.9062,389935,397282.8125,385916.3438,376307.75
69.04407262,350609.2188,377132,329170.8125,359116.3125,377315.0625,382394.875,354542.5,371974.2188,366594.6875,405450.625,381204.9062,330534.0938,394306.875,383297.1875,366989.0625,414882.3438,386188.3438,249218.1094,409386.2812,376511.625,372080.4375,367529.5625,385257.7812,388183.3438,395119.9375,384086.4375,375088.1562
69.12314405,349803.0312,375722.3125,327913.25,358033.4375,375305.2188,381735.8125,353004.5625,370109.125,367298.1875,404520.4688,380585.875,329598.5625,395360,382033.875,365321.0625,413722.7188,384214.25,248052.3438,407660.7188,373435.2812,369937.0625,365849.1875,383994.125,387060.2188,393808.1875,382469.7812,373419.9375
69.20289167,348514.125,374172.9688,326664.7812,356581.3125,373507.7812,379860.2812,351332.9688,368979.75,365972.1875,402839.125,379566.125,327978.375,393356.875,380787.5,363998,412219.6875,381878.625,247668.625,406093.4375,372373.4688,368935.4375,364120.6875,382681.4062,384755.9062,392107.4375,381184.3125,372107.1562
69.28141429,347163.9375,372889.4688,325648.7812,354867.1875,373963.4688,378500.9688,350586.8438,366717.6875,362561.7812,401157.2812,376904.1562,327263.5,389579.25,378647.5625,360850.1875,410830.75,382199.4688,245788.5938,405561.9062,372521.875,368194,363339.3125,379948.5625,383667.125,390833.375,379936.25,370842.4062
69.36044048,346025.9062,370895.4375,323990.5312,353532.4062,370521.4688,377568.8125,348871,366250.0312,363876.9375,399004.0312,375624.8125,325346.8438,389087.875,377032.8438,359930.1875,408454.8125,379794.5625,245205.5938,402847.875,370245.5938,366785.3125,361175.625,379857.0625,382030.8438,388971.5,378120.8125,369294.0312
69.43810476,344566.0312,369664.1875,323044.8125,352344.8125,369046.75,375973.0938,347426.8438,364891.4375,361704.75,397635.625,374641.6875,324092.4375,388024.875,375229.875,359448.1875,407293.7188,377714.5625,244017.4375,401892.2812,368513.5625,365463.375,360137.3438,377471.5625,380400.2188,387640.4375,376751.25,368109.25
69.5156369,343526.75,367928,321916.3125,350924.75,369007.5625,374337.1875,346804.6875,362912.1875,360222.375,396174.9688,371500.5,322982.7188,384894.6875,374364.0312,356994.2188,404682.8438,377391.25,242097.5312,399799.2812,367969.25,363859.25,358225.4688,376405.375,380455.4062,386046.875,375330.3438,367115.0938
69.59227262,341362.4062,366673.4375,320356.375,349544.1875,366912.1875,373211.9375,344328.8125,361763.0625,357830.2812,394838.5625,371645.6875,321264.75,384885.875,373241.7812,356523.9688,403133.375,375988.375,241447.7031,398450.375,366905.8125,362445.1875,358035.8438,374367.9375,377577,384244.7188,374144.3438,365135.5625
69.67304643,340769.7812,365267.375,319264.125,348232.7188,366365.375,371431.0938,343553.625,359544.875,356748.9062,393229.375,369923.9375,320163.875,383060.375,371293.125,354649.75,402634.3438,373022.4688,240593.0469,397106.4688,364411.25,360088.4375,355998.9375,372449.0938,376565.9062,383032.1875,372646.4062,363452.2812
69.75139048,339261.875,363750.5938,318205.9375,346746.2812,365038,370565.1562,342838.6875,359006.0312,355661.4375,391171.2812,368184.125,318448.5625,381345.5625,369796.4688,351913.8125,400204.3125,373172.1875,238932.2812,395262.8125,363646.8125,359239.9688,354414.5312,371641.1562,376124.3438,381400.4688,371184.4375,362686.0312
69.82767262,337964.25,362233,316794.625,345247.2188,362332.5,368772.5625,341117.5625,357280.375,354812.5938,390233,366273.3125,317070.8438,379653.75,368338.875,350736.1562,398996.875,370632.6562,237999.4062,394283.1562,362590.9062,358226.9688,352701,371123.2812,374837.625,380070.1875,369845.75,361286.0312
69.90570119,336163.1562,361348.375,315374.5938,344117.5,360199.4062,367398.75,339121.4375,355997.9062,353190.8438,388742.2188,366287.75,315681.3125,380967.0625,366740.5312,352052.3438,398781.1562,369492.125,237923.9219,393175.5625,361217.5312,356558.6875,352169.7188,367985.4375,371628.5,378711.625,368783.75,359429.9375
69.98385476,335412.0938,359894.1875,314092.0938,342756.7188,360461.7188,365964.125,338536.2188,354307.8125,351979.375,387775.3438,363330.2188,314563.4688,378572.5938,365672.6875,349191.4375,396912.1562,366457.5625,236805.4375,391225.75,357883.4375,355182,351115.875,367697.6875,370391.8438,377140.3438,366996.9375,358182.5312
70.0617869,334077.375,358347.2188,312893.3125,341927.5625,358963.9062,364863.9375,336217.375,353125.1562,350462.3125,386165.5312,363807.25,313956.1875,375162.5625,364294.5938,348303.9062,394166.2812,366820.3125,235330.875,389596.1875,358333.4375,354213.2188,349549.25,366422.2188,368994.6875,375394.5625,365630.5312,356720.5938
70.14135595,332618.4375,356576.9688,311638.1562,340472,356839.7812,363310.125,335104.5625,351489.0312,349230.6875,383656.4375,362045.125,313243.625,374541.9375,362342.3125,346907,392828.8438,365815.6875,234711.9219,387749.75,357291.75,352919.875,347725.5625,363928.3438,366936.1562,373770,364143.5,355410.3125
70.2166869,331520,355369.5938,310432.5625,338861.8125,356071.1875,362086.4375,334165.75,350141.3438,348397.125,382276.8125,359790.25,311193.5938,372684.875,360670.75,344767.7188,391221.5938,362761.5625,233588.5312,386648,354887.8125,352236.2188,346872.625,364461.7188,365149.5625,372251.25,362602.6562,354321.8438
70.29406786,330017.0312,354316.6875,309286.875,337849.375,354978.1875,360574.0938,333186.5,348641.8125,345762.4375,382115.3125,358652.4375,310802.2188,372091.0625,360403.2188,343789.4375,388988.3125,362229.75,232497.6562,384144.2188,353467.8125,349741.375,345686.5938,361835.4062,364235.4375,370613.125,361335.9688,352475
70.37194048,329000.875,352595.875,307961.25,336633.25,353986.5625,358934.1875,331327.1875,347446.5,344221.7188,379770.6875,356568.8125,309414.375,368714.3438,358074.8125,342957.6875,387679.0625,360016.25,231307.8438,383440.125,351963.875,348750,343901.5625,360573.0625,362763.8125,369430.1875,359908.6562,351244.5938
70.44913452,327895.9062,350986.75,306790,335228.25,351610.5,357378.5,329881.4375,346307.875,345344.9375,378037.75,355923.7188,308097.9688,368779.7812,356820.25,341572.0625,386149.1562,360073.4375,230066.2188,381363.625,351453.7188,347379.0312,342539.3125,358468.25,361659.625,367804.625,358541.1562,349890.4062
70.52959167,326436.875,350127.3125,305431.1562,333806.625,351314.9062,355742.625,328596.125,344633.6562,342444.9375,377222.5938,354446.8125,306530.8438,368238.25,356141.3438,340109.2188,385268.1562,357100.6875,229242.875,379847.1562,348943.2812,345347.9688,341819.7812,356322.5625,359868.25,366498.9375,357059.5312,348096.9375
70.60851667,324869.125,348523.4062,304290.875,332588.0312,350680.6562,354545.625,327300.3125,342957.5625,338305.8438,375482.875,352815.7812,305576.75,364632.5,354373.0625,338666.6562,383787.3438,355970.7188,227999.1875,378343.1562,348323.6875,343767.875,340530.7188,356190.7812,359236.7812,364922.4062,356070.9688,346755.1875
70.68554643,323708.0625,346908.0938,303137.7812,330989,348055.6875,353038.625,326071.2812,342572.9375,339108.0625,373237.6562,351582.875,303938.0938,362959.375,351937.4688,337639.125,381995.25,354512.6875,227532.375,376982.8125,346704.2812,343166.0625,337851.9375,354964.5,357545.1875,363553.5,353910.75,345423.4062
70.76283571,322173.3125,345872.5,302007.5312,329759.5,347831.5,351799.0625,325247.3438,340434.3125,336236.2812,372812.875,349902.9062,302888.0625,362755.625,351739.2812,335575.5625,380290.5312,352679.0938,225656.875,375544.8438,344878.8125,340966.0312,337918.5,353450,357545.7812,361962.4375,352980.6875,344465.0938
70.83980119,321645.2812,344387.7812,300633.9375,328527.125,346793.375,350742.5625,323625.75,339832.9062,337136.125,370558.5938,348729.1562,301936.0625,359911.9375,350199.125,334704.7812,377604.625,353215.1562,225309.2812,372948,345374,340650,335696.5312,352129.6875,354454.8125,360437.625,351930.875,343049.875
70.91833929,320230.8438,342996.9375,299521.3125,327108.125,345214.5,349171.0625,321988.8438,338280.7188,335637.5625,369144.5625,348448.5,300474.6562,359589.7188,349044.9688,333679.1875,376146.9062,350772.5625,223777.4531,371473.3438,342567.9375,338224.25,334461.9062,349570.375,353408,358975.5625,350240.2812,341254.1875
70.99712381,318642.875,341607.5312,298422.2812,325656.25,343429.0625,347951.875,321680.75,337182.1562,333894.6562,368026.125,346071.8125,299364.0312,358213.6875,347319.1875,330837.0312,375109.3125,349459.7812,223369.0625,370382.7188,341068.8125,338026.4375,333673.6562,349277.7188,351408.4062,357718.9062,348619.0312,340221.4375
71.0784631,317576.4375,340063.9375,297322.2812,324561.375,341635.9688,346609.3438,319928.9062,335634.9375,332844.8438,366515.375,344818.75,298483.3125,356688.9062,346010.0312,330273.7188,373209.3125,347953.875,221037.3906,368447.5625,339560.0312,335356.625,332015.75,347242.0625,351568.75,356150.625,347192.9375,338758.0625
71.15703571,316003.5625,338598.8438,295901.875,323093.3438,339418.8438,345003.4688,318550.2812,334474.5312,331910.6875,364499.125,343176.9688,297415.125,354938.7812,343517.8125,329116.25,372430.6875,345965.8438,221083.7344,367499.75,338556.7812,335439.625,329841.5312,345871,348917.4688,354720.6875,345670.75,337582.9688
71.23608214,314672.5,337688.875,294685.4688,321736.8125,338708.2188,343129.4688,317475.2188,332516.7188,329145.0312,364249.9688,341816.4688,296095.0625,353805.8125,343636.4688,327598.5625,370673.4688,344567.25,219614.3125,365877.0312,336823.4375,333117.4688,329756.875,344517.3438,348023,353295.125,344473.8438,336152.7812
71.31343214,313145.9375,336238.5,293596.8125,320658.0938,338656.75,341744.375,316297.25,331584.1875,326732.9375,362134.5312,339995.4688,295015.5625,350656.375,341414.125,326464.9688,369120.5,342949.9688,219214.7969,364857.5625,335263.6875,332064.625,328527.4375,343206.5938,346520.9375,351731,342905.7188,334707.4375
71.39207976,312209.7812,334590.75,292280.4375,319179.4688,335192.3125,340191.7812,314744.7812,330335.9375,327728.5312,360537.4688,339279.0625,293387.0312,350417,339461.6562,325273.4375,368196.375,340850.5312,218356.2344,363515.7812,334464.625,330998.4375,326386.2812,341796.875,344895.6562,350578.75,341855.6875,333270.6562
71.4693869,310764.8438,333482.7188,291077.625,318093.8125,335134.3438,339237.9375,313614.7812,328741.1875,325056.6562,359456.6875,337232.9375,292696.7812,348397.125,338941.125,324805.5,366672.125,340007.4062,217211.9062,362364.4688,332979.375,329706.2812,326068.3125,341068.75,343441.9062,349119.75,340360.8125,332116.4688
71.54745833,309554.0938,331963.9688,289966.625,316735.875,333945.4375,338247.5938,312755.6562,327794.1875,324176.8438,358354.1562,336110.625,291003.0625,348663.1875,337976.625,322218.625,364134.4062,339230.5938,216208.3125,360039.6875,330040.6562,327958.625,324808.625,339825.5,341630.4062,347480,338551.4062,330488.3438
71.6253881,308675.75,330840.0312,288715.7188,315578,332673.4688,337265.3125,310945.2188,326356.25,323824.5625,356557.4062,335860.0625,290421.7188,346630.4062,336140.0625,321571.4375,362779.6875,338182.4688,215113.3281,358871.5,330135.9688,326987.25,323182.625,338318.375,340452.0938,346227.5312,337526.375,329280.7188
71.70122381,306833.0938,329307.0938,287631.9688,314156.5938,330547.3125,335385.4375,310151.6875,325158.8125,320493.6875,354851.5,332314.0625,288576.6875,343896.625,333940.9375,320824,361935.75,335750.8438,214502.1875,357325.5938,328166.375,326060.6875,321460.0312,337870.9062,339008.25,344828.9375,335840.1562,328211.4688
71.7795881,306108.25,328253.4062,286506.4062,313088.2188,329664.9375,334170.125,308971.6562,323703.25,320423.0625,354446.5938,332463.875,288161.8438,344724.4062,334320.8125,318938.125,360124.0625,335503.6875,213330.7812,355752.5938,327353.7188,324007.25,320615.8125,335783.2188,337614.5625,343615.0938,334892.1875,326428.9062
71.856925,304957.2188,326862.4375,285331,311722.625,327748.4375,333132.6875,307171.5625,322842.75,319779.5312,352368.7188,331912.5625,286552.4688,342840.6875,332439.9062,318242.375,358604.9375,334463.9688,211909.6875,354336.9375,326100.6875,322802.5,318605.5938,334397.9062,336439.0312,342119.25,333500,325085.25
71.93580238,303598.2812,325452.875,284072.0625,310581.5312,327001.125,331677.25,306184.375,321251.1562,317639.3125,351332.75,330470.0938,285144.8125,341206.125,331332,316578.5,357415.8438,332396.4375,211523.6094,353024.875,324887.2188,321516,318273.3438,333626.6875,334635.0938,340761.4375,332321.75,323905.1562
72.01158929,302430.8438,324182.3438,283310.625,309126.2812,325255.5,330067.0312,305766.125,320020.2812,316337.5625,349659.5938,327670.5938,284150.9688,340238.0312,329077.1562,314182.125,356912.5312,330455.1562,209729.75,352252.2188,323313.9375,320388.8125,316726.3125,330773.0312,335217.2812,339829.1562,331145.7188,323391.7188
72.09087143,300965.0312,322465.875,281730.1562,308031.4375,323431.5,329360.3438,303739.2188,318108.1562,315193.4062,347390.5312,328326.125,283513.3125,337673.0938,327288.3438,313001.7188,354749.8438,330408.8125,209470.0781,350589.0312,322673.5938,319123.4375,314607.4375,330060.875,332351.9062,338279.2188,329472.0625,321487.5625
72.16656786,299870.5625,321143.875,280742.375,306762.9688,322300.2812,327872.7812,302280.875,317255.9062,315013.8125,345819.0938,326002.2188,281874.4062,337375.9062,326262.625,312807.4062,353712.3438,328717.2188,208627,349120.875,321762.75,317720.0938,313243.3125,328596.5625,330963.3125,337135.2812,328517,320109.4688
72.24695357,298713.6562,319937.8438,279472.3125,305714,320623.5,326537.875,301265.625,315795.375,313315.0625,344758.8125,324740.5312,280780.375,336458.25,325260.0625,310791.75,351567.625,327535.5,207268.2812,347412.4375,320115.4062,316548.0312,312257.5625,328362.6562,329220.8125,335748.7188,327070.25,318865.0625
72.3245619,297561.8125,318618.375,278251.0625,304409.7188,320334.375,325149.375,299981.9062,314149.0625,310738.7188,343711.9688,323766.4375,279695.2188,334910,324163.2188,309925.1562,350818.625,325362.0312,206247.625,346370.3125,317794.1875,314676.4375,311256.875,326794.9062,328165.6562,334255.7188,325594.375,317348.3438
72.40299048,296213.25,317370.3125,277125.3125,303142.0312,318158.0938,323908.2188,298773,312783.125,310666.0938,341771.4375,322890.4375,278834.5625,334040.4062,322671.8125,309096,349348,324482.6562,205707.4844,345050.875,316761.4688,313842.375,310592.9688,324989.5312,326475.9375,332627.1562,324306.875,316076.3125
72.48464643,295051.4062,315976.25,275981.7188,301587.9375,318140.3125,322486.75,297756.3125,311463.0938,307486.8438,340436.875,320655.7188,276595.9062,330810.875,321175.4375,307263.9688,348200.9688,322274.625,204760.25,344056.3125,315256.5625,312408.125,309276.4375,323941.0625,324944.875,331526.25,322924.7188,314878
72.56041667,293492.9688,314697.4375,274844.8438,300597.875,316118.2188,321110.5312,296520.125,310021.5938,306307.75,338592.5625,318291.1875,276420.5,329971.5312,319022.9062,306253.2188,346842.2188,320495.1562,203874.875,342828.5625,314554.5625,311392.6875,307979.7188,322826.5,323930.0625,329920.625,321755,313686.0312
72.63933095,292651.4688,313072.875,273660.875,299272.875,315259,319750.7812,295388.1875,308562.7812,304882.0625,336539.875,318550.5625,275188.7188,328359,317215.625,303801.6562,345694.875,319332.1562,202943.9375,341053.3125,312916.375,310337.0938,305969.875,321107.625,323019.9375,328602.6875,320160.4375,312631.25
72.71696429,291551.4375,311776.3438,272535.4688,297945.9375,313059.375,318773.5,294049.125,307606.0312,304840.7188,335490.1875,316398.7188,273784.875,327185.3125,316553.0625,303597.625,343423.9375,319195.875,202005.7969,339471.5,312347.8125,309580.7812,304281.0625,319885.75,321048.8438,327397.125,318905.25,311315.9375
72.79280952,290581.3438,310479.25,271498.0625,296819.75,312626.75,317329.4375,293400.7812,306771.625,303456.3438,334295.75,313706.6875,272479.6562,326056.9062,315215.9062,302142.9688,342352.6875,317577.4375,201100,338737.0625,311118.25,307984.1875,302895.7188,318541.75,319863.0625,326176.0625,317644.7812,309961.8125
72.86949524,289205.3438,309499.875,270182.5312,295579.9375,311703.3125,315892.125,291768.7812,305020.9375,301356.7188,333367.2812,315026.25,271129.5,325275.5938,314855.3125,300240.1562,341375,316286.75,199883.7812,337498.4375,309733.375,305563.8438,302240.0938,317466.0938,319206.9375,324842.9375,316763,308621.5
72.94627262,287988.4375,308433.6562,269179.0625,294587.125,310010.4375,314407.75,290556.9688,303439.4688,301392.2812,332208.4375,312238.0625,270252.8125,324488.3125,313546.2188,300300.4062,339973.8125,314382.75,199492.2344,335415.5938,307880.375,304700.7188,301452.125,315790.875,317088.0625,323390.6875,315017.6562,307295.8125
73.02266429,286602.9375,307144.9688,268095.5,293411.3438,308923.5,313093.1875,289420.5312,302529.2812,298829.9688,331119.125,311476.1562,269408.5938,323064.0938,312431.4688,298825.0625,338404.75,313866.1562,198391.9531,333953.3125,307223.125,303457.3438,300576.625,314242.0625,315647.5,322055.625,313983.5312,306058.3125
73.10140595,285640.375,305735.1562,266794.9375,292088.0312,307572.6562,312114.5625,287704.3438,301420.5938,297594.25,329611.7812,309567.9375,268351.25,320826.3125,311581.7188,297985.4375,336540.5312,313269.6562,197002.25,332627.4062,305946.9375,302300.2812,298335.4062,312664.8438,314369.8438,320807.3438,312660.5,304756.7188
73.17590952,284053.3125,304547.0938,265747.3125,290594.1562,306206.5625,310543.5625,286906.4062,300110.4062,295759.4062,328232.5938,308664.5,266691.75,318379.875,309338.375,295573.4375,335410.6875,311281.75,196483.5,331857.1875,304601.5312,301210.1875,297303.6875,311514.6875,313334.3438,319457.4062,311115.6875,303552.3125
73.25860952,282872.3438,303451.7812,264851.25,289160.1562,304816.4062,308915.125,286113.5938,298579.2812,294788.3125,326988.3438,307607.1875,265273.4375,318433.7812,307773.8125,293382.1562,334783.75,308902.125,195536.1406,330271.3438,302156.5625,299956.2812,296477.9062,309659.0938,312658.9375,318278.2812,309632.75,302501.75
73.34097619,281699.2188,301747.4062,263408.875,287967,302941.0312,307913.75,284139.5312,297025.5312,294090.0312,325364.5312,305251.8438,264371.0625,316308.3438,306412.8438,293984.6875,333120.8438,308443.3125,194700.4062,328918.3438,302597.5625,298659.3125,293944.1875,308458.9375,310584.2188,316771.4062,308728.9375,300867.5312
73.42087024,280586.2188,300421.25,262148.8438,286629.0938,301956.3438,306733.2812,282951.1875,296012.7812,292868.125,323505.875,305387.5312,262847.875,315164.6562,304376.5312,291636.7812,331937.875,306755.3125,193870.7656,327642,300449.25,297179.2188,293046.3125,306509.625,309335.5,315423.6875,307163.9062,299492.9375
73.49625238,279463.4688,299347.4375,261191.2812,285408.7188,301033.5312,305219.1875,282146.2812,294718.125,291948.0625,322839.75,303131.9688,262145.6875,314054.7188,303600.8125,290357.0312,330564.4375,305278.75,192744.6719,326205.125,298957.8125,295933.5625,292399.0625,306137.4688,308013.5,314084.75,305821.375,298381.4688
73.57815238,278225.3125,298122.7812,259905.625,284473.375,299331.2812,304425.375,280523.3125,293101.875,290859.375,321829.25,303212.6562,261490.4375,314164.2812,302905.375,289358.0312,328510.0625,304986.125,191859.1094,324149.4375,298539.875,294234.875,291024,303435.5312,306323.1562,312830.0312,304931.9375,296818.9375
73.65945238,276634.625,296421.6875,258619.5,283163.9375,297770.9062,303148.2188,279512.0625,292067.6875,289180.5312,319564.9688,300541.8125,260181.9062,310422.875,300611.1875,288100.25,326394.75,303415.625,190978.6406,322840.1875,296949.2812,293369.875,289529.9375,301950.8125,305303.125,311165.4062,303032.4062,295763.2188
